,geoid,typology_old,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16.1,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16.1,gent90_00,gent00_16,Type_1.19,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16,Typology_final_1.19.19,Type_binary
1848,34037373700.0,LI - Not Losing Low-Income Households,589.0,706.0,1041.0,136900.0,137400.0,193000.0,0.17192848989999998,0.1343070894,0.21736204620000002,0.05088377076,0.1034482759,0.3066760898,0.17250650760000003,0.203809275,0.6750047207,0.6086387435,0.578320802,0.6555750370000001,3973.0,4239.0,0.01792875678,0.763556116,0.3783641161,0.24051371859999998,2241.0,0.001109540926,3820499.0,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.08357580124,-0.05073128818,0.0,-0.0376214005,0.0,29805.0,37295.0,38417,54551.10607,54077.75,38417.0,-0.008677295409,-0.28959691519999997,0.0,0.0,1.0,0.0,0.0,LI - At Risk of Gentrification,100.2399902,136.1965332,0,0.6879274249,0.8883978724,1,1.0,0.7104030771,1156.2831,MHI - Stable Exclusion,1.0
1849,34037373800.0,LI - Ongoing Displacement of Low- Income Households,623.0,689.0,1077.0,136700.0,135900.0,219900.0,0.16981132079999997,0.1175858481,0.22819548850000002,0.05413255875,0.08499180519999999,0.1819396168,0.2580836257,0.19349350899999998,0.5205799340999999,0.4012829651,0.44705174490000005,0.40649351479999996,4271.0,3743.0,0.008549292012,0.7942107643999999,0.5165336374,0.2675324675,2509.0,0.0007666751329,4882120.0,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.22819549,0.1106096419,1.0,-0.05222547268,0.0,36250.0,47041.0,64684,66337.50024,68209.45,64684.0,0.028218574819999998,-0.05168565363,0.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,155.2400513,-89.48144531,0,0.9400904775,0.903263092,0,0.0,0.9483143465,801.69312,MHI - Stable Exclusion,0.0
1850,34037373900.0,LI - Not Losing Low-Income Households,706.0,760.0,1108.0,149800.0,156100.0,244900.0,0.2338983051,0.18734358239999999,0.3441057801,0.020567375890000003,0.03257558003,0.0491149351,0.231557037,0.20549915829999998,0.4539041519,0.12332628609999999,0.125167336,0.1406768411,4267.0,4011.0,0.0077287459490000005,0.9011839709,0.2268041237,0.22295952219999998,588.0,5.7530668390000004e-05,69719336.0,1,0.0,0.0,0.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.1087289906,-0.07861459177999999,0.0,-0.04655472268,0.0,46896.0,63750.0,79769,85820.38131,92437.93162,79769.0,0.07710930705,-0.13705338539999998,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,31.24041748,159.9633789,0,0.6725094318,0.7349815537,1,0.0,0.862946613,684.03357,MHI - Stable Exclusion,0.0
1851,34037374000.0,MHI - At Risk of Exclusion,880.0,708.0,1492.0,189400.0,211100.0,356900.0,0.34351585009999996,0.23072970199999998,0.40191388130000005,0.011552346570000002,0.041958041960000005,0.09338640422,0.1310854152,0.1583248921,0.30055123570000003,0.09709821429,0.0784114053,0.1107296124,2860.0,3266.0,0.01684017146,0.8910632745999999,0.1053497942,0.3227467811,956.0,7.148567209999999e-05,45687477.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.40191388,0.17118417800000002,1.0,-0.1127861482,0.0,58124.0,75710.0,104375,106222.9974,109779.5,104375.0,0.03348147497,-0.04923050478,0.0,0.0,0.0,0.0,0.0,MHI - Advanced Gentrification,44.546875,63.02963257,0,0.6409114599,0.6213033199,0,1.0,0.950769497,350.14218,MHI - Stable Exclusion,1.0
1852,34037374100.0,MHI - At Risk of Exclusion,792.0,968.0,1917.0,182100.0,190200.0,377300.0,0.307372176,0.23472823469999998,0.44991135600000004,0.03923019985,0.07752179328,0.11407491560000001,0.11966526570000001,0.1102182167,0.22408193350000002,0.09661835749,0.06333973128999999,0.03130434826,3212.0,3524.0,0.0017026106699999997,0.87875,0.06891025641,0.4356521739,578.0,8.486069745999999e-05,41526880.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.44991136,0.2151831253,1.0,-0.07264394125,0.0,58216.0,84847.0,126585,106396.0862,123028.15,126585.0,0.15632213650000001,0.02891086228,1.0,1.0,0.0,0.0,1.0,MHI - Advanced Gentrification,40.60702515,48.19285583,0,0.5107629895,0.5567423105,1,1.0,1.028910863,257.69421,MHI - Stable Exclusion,1.0
1853,34037374200.0,MHI - At Risk of Exclusion,841.0,953.0,1328.0,157200.0,148800.0,252900.0,0.29030100329999997,0.172652804,0.3150605857,0.08798017347999999,0.04486133768,0.08430913091,0.16893113399999998,0.15748284380000002,0.3266732693,0.1088861076,0.08588235294,0.09649122506,2452.0,2562.0,0.02068696331,0.8764227642,0.1819066148,0.3519736842,860.0,0.0001286128566,19920248.0,0,0.0,0.0,0.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.31506059,0.142407786,1.0,-0.11764819929999999,0.0,51803.0,67583.0,94792,94728.22267999999,97989.89979,94792.0,0.03443194553,-0.03263499215,0.0,1.0,0.0,0.0,1.0,MHI - Advanced Gentrification,53.09793091,27.34402466,0,0.5956277847,1.01321159,1,1.0,0.967365006,297.92602999999997,MHI - Stable Exclusion,1.0
1854,34037374300.0,MHI - At Risk of Exclusion,634.0,1083.0,1979.0,165400.0,174600.0,275700.0,0.2507252383,0.21903574399999998,0.39262473579999996,0.03474399164,0.051560379919999996,0.046163443480000003,0.1368849442,0.1331335152,0.29823657870000003,0.07775020678,0.08166533227000002,0.04409317672,3685.0,3206.0,0.006550218341,0.9063475545999999,0.06039755352000001,0.2853577371,926.0,0.0001962867157,16333250.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,FALSE,0.0,1.0,1.0,0.39262474,0.17358899600000002,1.0,-0.03168949432,1.0,56435.0,80000.0,99792,103096.2296,116000.0,99792.0,0.1251623929,-0.1397241354,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,-0.3374938965,67.67932129,0,0.9866364002,0.596648097,0,0.0,0.8602758621,358.48037999999997,MHI - Stable Exclusion,0.0
1855,34037374400.0,MHI - At Risk of Exclusion,1001.0,607.0,2000.0,198300.0,217000.0,343300.0,0.36082474229999995,0.3085339168,0.5076045393999999,0.06416808631,0.1010486177,0.06184265762999999,0.1426660808,0.09249647059,0.2146071941,0.05463576159,0.05785123967,0.02163461596,2098.0,2377.0,0.0113588557,0.8686327078,0.1508810573,0.38581730770000006,100.0,0.00012320935009999998,19292367.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.50760454,0.1990706232,1.0,-0.05229082541999999,0.0,66245.0,95188.0,129643,119623.4148,138022.6,129643.0,0.1538092345,-0.06071179732999999,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,-3.955947876,49.17980957,0,0.4198235571,0.5013102293,1,1.0,0.9392882035,178.55319,MHI - Stable Exclusion,0.0
1856,34037374500.0,LI - Not Losing Low-Income Households,857.0,954.0,1349.0,165200.0,151300.0,232600.0,0.3102253033,0.1514550265,0.35667106509999996,0.0,0.12716499539999998,0.11416490380000001,0.09415603715,0.17125603890000002,0.3874620199,0.1680216802,0.1391625616,0.20415647329999997,2194.0,1892.0,0.043340380549999995,0.8856885689,0.21115537850000002,0.19070904649999998,89.0,0.000110559883,17112898.0,1,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.147006626,-0.004448400495,0.0,-0.1587702768,0.0,54443.0,67569.0,90833,88682.42771,97986.75626000001,90833.0,0.1049173847,-0.07300738245,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,-217.0568848,59.49786377,0,0.499102354,0.5978417516,1,0.0,0.9269926209,316.94394,MHI - Stable Exclusion,0.0
1857,34037374600.0,LI - Not Losing Low-Income Households,1001.0,965.0,1627.0,125500.0,135700.0,215000.0,0.19971870600000002,0.2482531854,0.35538908840000005,0.06377325066,0.062482249360000006,0.1582296789,0.18471632649999997,0.1966041673,0.4263303578,0.061994609160000005,0.1937816341,0.1000000015,3521.0,3457.0,0.03442291004,0.8805815161,0.19749835420000003,0.2760869565,611.0,0.0007263198609999999,4759611.0,1,1.0,0.0,0.0,1.0,0,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,0.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.10427958949999999,-0.1439735959,0.0,0.04853447932,1.0,43913.0,63059.0,84074,88132.0218,91441.13279,84074.0,0.03754720464,-0.08056694268999999,0.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,72.35357666,73.36627197,0,0.8165522814,0.7972868178,0,0.0,0.9194330542,588.33588,MHI - Stable Exclusion,0.0
1858,34037374700.0,LI - Not Losing Low-Income Households,846.0,905.0,1306.0,150400.0,152900.0,267500.0,0.23509015260000002,0.1761165664,0.328566879,0.06856374636,0.09036273879000001,0.1407779157,0.2054249268,0.1502580485,0.39881819490000003,0.1421052632,0.1369539551,0.11965812,4659.0,3985.0,0.011794228359999999,0.8259634887999999,0.2534491569,0.2380952381,573.0,0.0010764823850000001,3701872.0,1,0.0,0.0,0.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.09565825953,-0.08045830682999999,0.0,-0.058973586210000005,0.0,51050.0,72135.0,85833,92986.2423,104595.75,85833.0,0.1248518825,-0.1793834865,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,-39.33148193,154.9174805,0,0.9458516836,0.7572968006,0,0.0,0.8206165164,653.26422,MHI - Stable Exclusion,0.0
1859,34037374800.0,LI - Not Losing Low-Income Households,800.0,926.0,1316.0,149200.0,148400.0,257800.0,0.1904929577,0.1349104859,0.2825418413,0.06403094113,0.1246309574,0.1746309698,0.20954665760000002,0.1775334022,0.4535876513,0.08890374332,0.09114249037000001,0.1251682341,4742.0,3997.0,0.04203152364,0.8870728083,0.11065573769999999,0.2732166891,695.0,0.0007212333107999999,5541896.0,1,0.0,0.0,0.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.09300623333,-0.0419042526,0.0,-0.05558247181,0.0,48520.0,74805.0,74265,88784.50625,108467.25,74265.0,0.22169120609999998,-0.3153232932,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,17.88931274,176.407135,0,0.9608155489,0.6994660497,0,0.0,0.6846767112,674.03125,MHI - Stable Exclusion,0.0
1860,34037374900.0,LI - Ongoing Displacement of Low- Income Households,938.0,897.0,1377.0,126500.0,119100.0,208300.0,0.1701376633,0.1327030812,0.2746370137,0.07548845471,0.1423324151,0.2466904819,0.22476015530000001,0.24561618030000001,0.4312780201,0.10927573060000001,0.1330822348,0.1528777033,4356.0,4759.0,0.03362050851,0.9133000454000001,0.08854454898,0.3261390887,73.0,0.002403990655,1979625.0,1,1.0,1.0,0.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.27463701,0.1419339288,1.0,-0.03743458202,0.0,44896.0,52398.0,76829,82234.29989,75977.1,76829.0,-0.07608990371,0.01121258922,0.0,1.0,0.0,0.0,1.0,MHI - Advanced Gentrification,228.6820679,-55.85675049,0,0.9440406561,0.6841861606,0,1.0,1.011212589,719.37177,MHI - Stable Exclusion,1.0
1861,34039030200.0,LI - Not Losing Low-Income Households,563.0,687.0,1129.0,134100.0,133300.0,235600.0,0.004678362573,0.0522341095,0.03274798393,0.9149460709,0.9529956968000001,0.957267344,0.2010972266,0.1913274613,0.6472354531,0.7397563677,0.7485448196,0.8489208817,3021.0,3557.0,0.0016868147320000001,0.5747126437,0.38172043009999995,0.5621788284,688.0,0.008962971362,396855.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.02543986878,-0.026794240730000002,0.0,0.04755574693,1.0,24297.0,24539.0,44028,44463.50985,35581.55,44028.0,-0.1997584105,0.23738285899999997,0.0,1.0,1.0,0.0,0.0,LI - Ongoing Displacement of Low-Income Households,67.67315674,-2.71862793,0,0.8911201954,0.792416513,0,1.0,1.237382857,629.76007,MHI - Stable Exclusion,0.0
1862,34039030400.0,LI - Not Losing Low-Income Households,380.0,613.0,1055.0,106000.0,115900.0,227600.0,0.007831968671999999,0.02759472817,0.039397053419999994,0.8530805687,0.8968896464,0.9247083664,0.17025614079999998,0.22755130559999998,0.7478570938,0.7817412334,0.7520117045,0.7862275243000001,4694.0,5658.0,0.0024743725699999997,0.5157284768,0.2705167173,0.5628742515,148.0,0.01050723696,538486.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.02997959876,0.0023848705899999997,0.0,0.0197627595,1.0,16549.0,26648.0,33350,30284.66878,38639.599480000004,33350.0,0.2758798897,-0.13689582050000002,1.0,0.0,1.0,1.0,0.0,LI - Ongoing Gentrification,25.58331299,228.9619751,0,0.8368989825,0.7546582222,0,1.0,0.8631041845,1248.9214,MHI - Stable Exclusion,1.0
1863,34039030500.0,LI - Not Losing Low-Income Households,526.0,667.0,1196.0,100700.0,149400.0,251700.0,0.03710575139,0.037897747589999996,0.1063761637,0.6710334789,0.7650800614,0.9097421169,0.264148006,0.18546855559999997,0.49812603,0.5726937269,0.6044880785,0.6598302722,4559.0,5584.0,0.01468481375,0.5487593768,0.3388761468,0.5678925035,573.0,0.005917184844,943692.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.10637616,0.06847841241000001,1.0,0.0007919961952,1.0,29783.0,34913.0,55263,54502.890510000005,50623.85,55263.0,-0.07117128372,0.0916396156,0.0,1.0,1.0,0.0,1.0,LI - Ongoing Gentrification,37.54125977,-159.3546143,0,0.7234902978,0.7379723191,1,1.0,1.091639613,704.35022,MHI - Stable Exclusion,1.0
1864,34039030600.0,LI - Not Losing Low-Income Households,360.0,550.0,839.0,127800.0,141900.0,227300.0,0.1051597052,0.04784688995,0.06716418266,0.5076080341,0.6594982079,0.8047065735,0.144688835,0.16075191560000002,0.6502142549000001,0.6902654867,0.7138389367,0.7231920362,3627.0,3272.0,0.0119193154,0.6224165342,0.40334855399999997,0.49376558600000003,1607.0,0.001937286851,1688960.0,1,1.0,1.0,1.0,0.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.050026481969999995,0.002179592015,0.0,-0.05731281521000001,0.0,20000.0,24542.0,38783,36600.00035,35585.9,38783.0,-0.027707658710000003,0.08984176069000001,0.0,1.0,1.0,0.0,0.0,LI - Ongoing Displacement of Low-Income Households,88.73278809,-118.0467529,0,0.8318834901,0.6044635177,0,0.0,1.089841763,782.20776,MHI - Stable Exclusion,0.0
1865,34039030701.0,LI - Not Losing Low-Income Households,522.0000084,685.0000022999999,1139.0,121699.9976,144699.997,271000.0,0.023494229,0.11748299999999999,0.1586327851,0.105583645,0.67460054,0.6958677769,0.1255928,0.61007774,0.5299233198,0.133945599,0.671875,0.6232876778,1802.0,1815.0,0.0,0.0,0.2857143,0.0,2021.7301149999998,0.005599916078,324112.0,1,1.0,1.0,0.0,0.0,0,FALSE,0.0,1.0,0.0,1.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.15863279,0.04114979,0.0,0.093988771,1.0,,,,51320.52185,52384.15229,57560.0,0.020725246519999997,0.09880559891000001,0.0,1.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,310.4165039,-75.77374268,0,0.8545997143,0.1647604108,0,1.0,1.098805602,309.47522000000004,MHI - Stable Exclusion,0.0
1866,34039030702.0,LI - Not Losing Low-Income Households,522.0000201,685.0000246000001,1134.0,121700.00099999999,144700.0035,267800.0,0.09318161,0.11748299999999999,0.1202590168,0.418760449,0.67460054,0.8789876103,0.49811971,0.61007774,0.6460171342000001,0.5312481520000001,0.67187494,0.7734009623999999,7147.0,8495.0,0.0,0.0,0.38893017,0.0,1601.8866150000001,0.0109005986,779315.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.12025902,0.00277602,0.0,0.02430139,1.0,,,,51320.52104,52384.14785,41695.0,0.02072517574,-0.2040531039,0.0,0.0,1.0,0.0,0.0,LI - At Risk of Gentrification,350.8153076,128.4331055,0,0.8675788045,0.6534642577,0,1.0,0.7959468983,1656.3879,MHI - Stable Exclusion,1.0
1867,34039030802.0,LI - At Risk of Gentrification,532.0,698.0,1253.0,122100.0,163700.0,287100.0,0.10573823339999999,0.07489760093999999,0.0767666474,0.5317596567,0.7284515637000001,0.8376500606999999,0.3143059666,0.2614748276,0.5563837886,0.6820809248999999,0.69751693,0.7526132464,2622.0,3166.0,0.0031585596970000003,0.6082698585,0.3856998993,0.4216027875,2834.0,0.005264453135,601392.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05538177075,-0.01951583019,0.0,-0.030840632460000003,1.0,27738.0,35950.0,50142,50760.54015,52127.5,50142.0,0.026929575950000003,-0.03808930144,0.0,1.0,1.0,0.0,0.0,LI - Ongoing Displacement of Low-Income Households,-11.49468994,-51.51812744,1,0.5557306409,0.9051793218,1,1.0,0.9619106997,479.04645,MHI - Stable Exclusion,0.0
1868,34039030900.0,LI - Not Losing Low-Income Households,564.0,732.0,1156.0,127800.0,147800.0,253200.0,0.05188527232,0.05915745444,0.08186983317,0.4526817146,0.6743136517,0.906201303,0.23904527739999998,0.1998605951,0.6040494442000001,0.5745322872999999,0.6051252184,0.6829004287999999,5318.0,6418.0,0.00747896541,0.6424501425,0.4201244813,0.5081168831,92.0,0.008440438882,760387.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05173880285,-0.007418651589000001,0.0,0.007272182120000001,1.0,30583.0,41716.0,44929,55966.88994,60488.2,44929.0,0.08078544587,-0.25722703339999997,1.0,0.0,1.0,1.0,0.0,LI - Ongoing Gentrification,-16.65875244,212.4053345,0,0.7498962283,0.8201056123,1,1.0,0.7427729706,1116.2833,MHI - Stable Exclusion,1.0
1869,34039031000.0,LI - Not Losing Low-Income Households,544.0,726.0,1174.0,129500.0,141300.0,242600.0,0.07556561086000001,0.0531167691,0.047745358200000004,0.8323051038,0.8965427606,0.9834558964,0.20859360000000002,0.1916978205,0.5927406549,0.6610328638,0.7097069597,0.8119891285999999,3847.0,4352.0,0.0,0.4189085319,0.4484066768,0.5422343324000001,864.0,0.015503710269999998,280707.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.040344636610000005,-0.012772132479999998,0.0,-0.02244884176,1.0,27150.0,31136.0,48309,49684.500360000005,45147.2,48309.0,-0.09132225065999999,0.07003313303,0.0,1.0,1.0,0.0,0.0,LI - Ongoing Displacement of Low-Income Households,71.54968262,-61.8369751,0,0.9180108309,0.7763890624,0,1.0,1.070033136,652.60748,MHI - Stable Exclusion,0.0
1870,34039031100.0,LI - Not Losing Low-Income Households,493.0,665.0,1056.0,110200.0,138600.0,292500.0,0.06948228882999999,0.050267697800000004,0.1106568575,0.6411661552000001,0.7738027636,0.8850017786,0.19183382170000002,0.24247606030000002,0.7224219440999999,0.6834890966,0.7364902507,0.7614781856999999,5283.0,5574.0,0.008432005741,0.5242061426,0.3874745418,0.4367301232,868.0,0.009232863959999999,603713.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05889324425,0.008625546454,0.0,-0.019214591030000002,1.0,20556.0,33333.0,36754,37617.47985,48332.85,36754.0,0.2848508358,-0.2395648062,1.0,0.0,1.0,1.0,0.0,LI - Ongoing Gentrification,27.12963867,121.3253174,0,0.7262527943,0.7890402079,1,1.0,0.7604351906,1290.2456,MHI - Stable Exclusion,1.0
1871,34039031200.0,LI - Not Losing Low-Income Households,519.0,703.0,1075.0,93900.0,115100.0,173800.0,0.07019200503999999,0.06648616125,0.08320168406,0.9143708116,0.9150106458,0.9269035459,0.2371894997,0.22543163719999998,0.7257658839,0.6884862653,0.7317358270000001,0.7955768108,5636.0,5910.0,0.0008460236887,0.5073313783,0.3553223388,0.4853556485,1115.0,0.006819070783000001,866687.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.04036547048,-0.02612069077,0.0,-0.003705843785,1.0,25280.0,29308.0,37276,46262.3998,42496.6,37276.0,-0.08140087128,-0.12284747509999999,0.0,0.0,1.0,0.0,0.0,LI - At Risk of Gentrification,77.13220215,45.97058105,0,0.7976019382,0.7874319553,0,1.0,0.8771525251,1214.2063,MHI - Stable Exclusion,1.0
1872,34039031300.0,LI - Not Losing Low-Income Households,572.0,745.0,1146.0,113000.0,140800.0,264500.0,0.055978260870000005,0.0468426501,0.1129916534,0.7472071497,0.7591732094,0.9104815722,0.2030246827,0.2492921505,0.6346741915,0.5568181818,0.6005076142,0.6350893974,6241.0,7060.0,0.0,0.6349717968999999,0.3731092437,0.4823586274,1474.0,0.005535787376,1275338.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.07148927223,0.02464662213,0.0,-0.009135610766,1.0,26168.0,35557.0,44468,47887.44018,51557.65,44468.0,0.07664243132,-0.13750918210000002,1.0,0.0,1.0,1.0,0.0,LI - Ongoing Gentrification,151.6008301,44.19775391,0,0.8199688792,0.369469136,0,1.0,0.8624908234,1313.1409,MHI - Stable Exclusion,1.0
1873,34039031400.0,LI - Not Losing Low-Income Households,534.0,640.0,978.0,113700.0,153300.0,232500.0,0.056247894910000006,0.05227272727,0.052480001,0.90768022,0.9244590417,0.9668900371,0.2588068644,0.2190308118,0.7109335065000001,0.7452948557,0.7567401961,0.7610340714,5176.0,5074.0,0.0,0.5562847047,0.34295227520000005,0.36254728880000003,84.0,0.010177412719999999,498555.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0394935296,-0.01277919767,0.0,-0.0039751676409999995,1.0,24734.0,34091.0,34044,45263.219730000004,49431.95,34044.0,0.0920997262,-0.31129562850000003,1.0,0.0,1.0,0.0,0.0,LI - At Risk of Gentrification,-58.96643066,105.3582764,0,0.8172748089,0.7260543704,0,0.0,0.6887043704,1127.5405,MHI - Stable Exclusion,1.0
1874,34039031500.0,LI - Not Losing Low-Income Households,542.0,723.0,1134.0,152700.0,179800.0,284000.0,0.07123775601,0.06817554512999999,0.1240715235,0.5291319857,0.6485815603,0.6973595023,0.2558144835,0.23895843260000002,0.47772464159999994,0.6606359649,0.6878674506,0.7438955306999999,5640.0,5908.0,0.01455653351,0.6747826087000001,0.5593306288000001,0.4707552527,693.0,0.006983616634,845980.0,1,0.0,1.0,1.0,1.0,1,1,0.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.12407152,0.055895974870000004,0.0,-0.003062210882,1.0,32357.0,36875.0,58438,59213.30968,53468.75,58438.0,-0.09701467305,0.09293746203,0.0,1.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,167.9627075,-260.46521,0,0.7074105144,0.625356555,0,1.0,1.092937463,841.27307,MHI - Stable Exclusion,0.0
1875,34039031601.0,LI - Not Losing Low-Income Households,535.9999891,693.9999794,1063.0,147800.0003,169200.0066,186100.0,0.054083411,0.17092931,0.1835711598,0.184504256,0.71565992,0.9329117537,0.20336853,0.63558757,0.6497979164,0.28372156600000004,0.82771742,0.9160305262,4052.000244,3637.0,0.0,0.0,0.26939523,0.0,5699.175981,0.007542967122,482171.0,1,0.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.18357116,0.01264185,0.0,0.116845899,1.0,,,,51737.76258,50204.80009,39444.0,-0.029629470780000004,-0.2143380791,0.0,0.0,1.0,0.0,0.0,LI - At Risk of Gentrification,743.2720337,41.18902588,0,0.765624404,0.3249306679,0,0.0,0.7856619273,1021.4823,MHI - Stable Exclusion,1.0
