geoid,typology_old,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16,gent90_00,gent00_16,Type_1.19,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16,Typology_final_1.19.19
36005005002,LI - Not Losing Low-Income Households,442.9999972,617.0000136,1168,131799.9961,177000.0041,554900,0.035218954,0.080583535,0.07822724432,0.537424505,0.98724395,0.9938456416,0.27530277,0.5251165,0.5052745342,0.499911398,0.91048294,0.9655913711,5869,5687,0,0,0.70755643,0,5980.288952,0.04992888624,113902,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.078227244,-0.002356291,0,0.045364581,1,#N/A,#N/A,#N/A,31567.50031,29558.25065,28010,-0.06364931166,-0.05237964541,0,0,1,0,0,LI - Ongoing Displacement of Low-Income Households,495.0428772,-34.69238281,0,0.6141227484,0.3388729393,0,0,0.9476203558,939.81061,MHI - Advanced Gentrification
36005005100,LI - Not Losing Low-Income Households,204.022867,227.9803279,522,153599.9961,179792.5926,0,0.159579178,0.030346304,0.09090909362,1.980245326,0.99124062,0.9984143972,1.3959752,0.68940198,0.6164131165,2.000278717,0.9854604,1,5594,5676,0,0,0.39632672,0,14744.90142,0.01111964392,510448,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.090909094,0.06056279,1,-0.129232874,0,#N/A,#N/A,#N/A,16994.67478,18064.36002,19657,0.06294237822,0.08816476166,1,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,-1421.079102,-57.25585938,1,0.6482961774,1.82652986,1,1,1.088164761,1222.9636,MHI - Advanced Gentrification
36005005200,LI - Not Losing Low-Income Households,347,307,660,165000,211800,265000,0.06844444444,0.03716216216,0.09439124167,0.9940357853,0.9962121212,0.9940878153,0.1106411268,0.118079631,0.5820211768,0.92,0.9175531915,0.9555288553,2112,2368,0.003800675676,0.1216216216,0.3882211538,0.4266826923,1001,0.01296191889,182689,1,1,1,1,0,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.05397381171,0.01681164955,0,-0.03128228228,1,13750,13826,18917,25162.49963,20047.7,18917,-0.2032707334,-0.05640048534,0,0,1,0,0,LI - At Risk of Gentrification,62.92559814,26.54324341,0,0.5575947165,0.7232277989,1,1,0.9435995152,484.24161,MHI - Advanced Gentrification
36005005300,LI - Not Losing Low-Income Households,507.000001,573.0000184,946,0,198200,0,0.092988066,0.094761901,0.1233415231,0.995643556,1,0.9821521044,0.39056319,0.65639949,0.6518807411,0.997054458,0.98281783,1,4266.948242,3866,0,0,0.14544393,0,4973.211192,0.05623681722,68745,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.12334152,0.028579619,0,0.001773835,1,#N/A,#N/A,#N/A,39934.26025,22514.14988,15141,-0.4362196922,-0.3274895847,0,0,1,0,0,LI - At Risk of Gentrification,297.6003418,13.44067383,0,0.4901505709,0.6504938006,1,0,0.6725104025,968.04291,MHI - Advanced Gentrification
36005005400,LI - Ongoing Displacement of Low- Income Households,485,636,1204,175300,220500,424800,0.05648469549,0.0454393585,0.07301173359,0.9754273504,0.9814414414,0.98331213,0.1355518858,0.1608498587,0.4784508049,0.8146577832,0.8280542986,0.8345735669,5550,6292,0.02034329307,0.1549935149,0.7895271988,0.4625071551,535,0.03201774919,196516,1,1,1,1,0,1,1,1,1,0,1,0,1,FALSE,0,0,1,1,1,1,1,0,1,1,0.073011734,0.0275723755,0,-0.01104533698,1,20308,21282,29857,37163.64017,30858.9,29857,-0.1696480811,-0.0324671343,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,148.7457886,-61.74688721,0,0.6306488514,0.4639590383,0,1,0.9675328673,835.85358,MHI - Advanced Gentrification
36005005600,LI - Not Losing Low-Income Households,446,634,1056,112500,208700,424000,0.05848696758,0.0693877551,0.05599036813,0.9712978369,0.9974302496,0.9846977592,0.09155676149,0.1173143462,0.5897998214,0.8446170921,0.8829365079,0.8579295278,2724,2614,0.02027543994,0.2543171115,0.5821917808,0.3711453744,480,0.01919405528,136188,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.04228682155,-0.02710093355,0,0.01090078752,1,19016,12604,18918,34799.28065,18275.8,18918,-0.4748224914,0.03513936326,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,191.8755188,-77.6842041,0,0.7582930326,0.3615662456,0,0,1.035139365,535.53821,MHI - Advanced Gentrification
36005005902,LI - At Risk of Gentrification,494,708,1256,,60000,206800,0.1876815805,0.1260844419,0.2621195018,0.9248258159,0.9749719836,0.9694100618,0.07937032258,0.08301572068,0.4676484168,0.7994376757,0.8203928906,0.8037209511,2677,2746,0.01201747997,0.1915550978,0.7111111111,0.28,211,0.03943306001,69637,1,1,0,1,0,1,FALSE,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.1289546233,0.002870181402,0,-0.0615971386,0,29583,33256,29908,54136.89,48221.2,29908,-0.1092728078,-0.3797748685,0,0,1,0,0,LI - At Risk of Gentrification,6.342285156,131.3797302,0,0.1474914998,0.450872004,1,1,0.6202251292,502.72205,MHI - Advanced Gentrification
36005006000,MHI - Advanced Exclusion,407,588,1118,24600,57900,370800,0.06144393241,0.05357142857,0.2300885022,0.9833496572,0.9732965009,0.9866036177,0.1706259542,0.1451149032,0.3221713305,0.9175824176,0.9159891599,0.9499999881,1086,1269,0.024428684,0.1745152355,0.7388059701,0.4911764706,361,0.004019027832,315748,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0.1184037872,0.06483235866,1,-0.00787250384,1,24013,30242,39783,43943.78869,43850.9,39783,-0.002113807015,-0.09276662767,0,0,1,0,0,LI - Ongoing Displacement of Low-Income Households,-39.81955719,-16.8629837,1,0.2256557643,0.7850210667,1,1,0.9072333749,109.53825,MHI - Advanced Gentrification
36005006100,MHI - Advanced Exclusion,410,514,1011,,17300,23100,0.2096428571,0.09706470981,0.3224476874,0.961438098,0.9809358752,0.976534307,0.1401197824,0.1397888793,0.3011129797,0.6833064949,0.5486981678,0.4395402372,4039,3878,0.005157297576,0.2170658683,0.141336739,0.1296551724,3089,0.01600085822,242362,0,1,0,1,0,1,FALSE,0,1,0,1,1,0,FALSE,0,1,1,1,0,1,1,1,0,1,0.32244769,0.2253829802,1,-0.1125781473,0,27890,30469,42713,51038.70158,44180.05,42713,-0.1343813837,-0.03320616484,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,133.7293701,-29.61914063,0,0,0.2807736695,1,0,0.9667938357,654.92072,MHI - Advanced Gentrification
36005006200,LI - Ongoing Displacement of Low- Income Households,345,410,703,126400,219800,,0.06276260504,0.061213133,0.07128858566,0.9899343545,0.9864041256,0.9997292161,0.149579107,0.1388239913,0.5336061716,0.9645120406,0.9502164502,0.9679433703,6399,7386,0.02057947468,0.217037037,0.2097984986,0.4317235637,204,0.03828093417,192942,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.05506074517,-0.00615238783,0,-0.001549472043,1,13778,16314,24835,25213.7407,23655.3,24835,-0.06180918217,0.04987043142,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,-18.92553711,-102.5539551,1,0.4757542014,0.6146727204,1,1,1.049870431,1281.722,MHI - Advanced Gentrification
36005006300,LI - Not Losing Low-Income Households,494.2474422,652.3887324,1162,66201.29681,84762.85714,222800,0.176552735,0.067860238,0.2466281354,2.94050324,0.97540843,0.9431368113,1.5267234,0.4781712,0.4395224154,2.597861946,0.92689294,0.9233279228,5815,4291,0,0,0.87326044,0,9607.5209,0.004101365178,1046237,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.24662814,0.178767902,1,-0.108692497,0,#N/A,#N/A,#N/A,32868.81425,34941.29815,31926,0.06305319816,-0.08629611135,1,0,1,0,0,LI - Ongoing Displacement of Low-Income Households,-1799.208862,-107.4161377,1,0.498519212,1.522802234,1,0,0.9137038889,808.28174,MHI - Advanced Gentrification
36005006400,LI - Not Losing Low-Income Households,585,741,1203,215500,226500,541300,0.09836065574,0.09142607174,0.1336797327,0.9883190883,0.9906078789,0.9528475404,0.07444973357,0.09215979316,0.4827091396,0.7419056429,0.747385358,0.8543613553,3833,3266,0.05603184323,0.5066430469,0.46740638,0.3247663551,38,0.01941170527,168249,1,0,1,1,0,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.1043084426,0.0128823709,0,-0.006934583997,1,28111,35279,27917,51443.12962,51154.55,27917,-0.005609682295,-0.4542616308,0,0,1,0,0,LI - Not Losing Low-Income Households,-9.438232422,253.3535767,0,0.7551386952,0.7086014748,0,0,0.5457383556,619.79852,MHI - Advanced Gentrification
36005006500,LI - Not Losing Low-Income Households,419,512,984,,226600,,0.05527210884,0.08149864813,0.1072454527,0.9096958175,0.9582376279,0.9753966928,0.1425801093,0.1706769444,0.5989125967,0.9859343603,0.9826762246,0.9833938479,4789,5609,0.01533250134,0.1687797147,0.3557114228,0.380902958,10396,0.02142409705,261808,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.05859181154,-0.02290683659,0,0.02622653928,1,11672,17457,22365,21359.76019,25312.65,22365,0.1850624681,-0.1164496839,1,0,1,0,0,LI - At Risk of Gentrification,54.47302246,199.5182495,0,0.58687675,0.8773800731,1,1,0.8835503197,1154.1046,MHI - Advanced Gentrification
36005006700,LI - At Risk of Gentrification,255,354,696,89100,187500,349200,0.0573744933,0.01332149201,0.06333739311,0.9765056254,0.9748883069,0.997235775,0.1075492252,0.1442399057,0.6619269848,0.9853785901,0.9584709769,0.9504737258,6491,7597,0,0.1491672701,0.4834437086,0.4259259259,801,0.03576236878,212430,1,1,1,1,0,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.05250630155,0.03918480954,0,-0.04405300129,0,10200,17353,20945,18666.00014,25161.85,20945,0.3480043709,-0.1675890237,1,0,1,0,0,LI - At Risk of Gentrification,-1.847045898,322.0155029,0,0.671035111,0.7460768223,1,1,0.8324109714,1536.9945,MHI - Advanced Gentrification
36005006800,MHI - Displacement of LI hh - Ongoing Exclusion,541,768,1228,162500,226700,404400,0.07553260168,0.05083039758,0.1134341657,0.9820872274,0.9964878672,0.9672424197,0.1682412079,0.1065272344,0.3144361973,0.7881257276,0.8290203327,0.7459677458,3132,3358,0.08814770697,0.2997987928,0.3631284916,0.4385080645,212,0.02175236763,154374,0,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,0,1,1,0,1,1,0.11343417,0.06260377242,1,-0.02470220409,1,23207,25966,47863,42468.81007,37650.7,47863,-0.113450557,0.2712379992,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,90.03390503,-142.9080505,0,0.2647432387,0.3886631429,1,1,1.271237985,311.92072,MHI - Advanced Gentrification
36005006900,LI - Not Losing Low-Income Households,234,295,873,87500,187500,574100,0.03040540541,0.03021718602,0.1968321055,0.989396035,0.9697727273,0.9745156765,0.137705326,0.1386084748,0.5292601585,0.9694835681,0.9600580973,0.9361944795,4400,8672,0.01729704797,0.1756756757,0.3079168187,0.4789213825,289,0.04613330354,187977,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09107357308,0.06085638706,1,-0.0001882193809,1,10016,10576,26513,18329.28032,15335.2,26513,-0.1633495837,0.7288982272,0,1,1,0,1,LI - Ongoing Gentrification,198.2515869,354.0539551,0,0.4010163248,0.7296212912,1,1,1.728898221,1393.542,MHI - Advanced Gentrification
36005007000,LI - Not Losing Low-Income Households,526,708,1288,151100,220700,421500,0.08464849354,0.1031778787,0.1074049398,0.8990104773,0.9610675808,0.9768868685,0.05542250467,0.1440507572,0.4258316755,0.7155963303,0.6874524715,0.7942689061,4084,4889,0.07199836367,0.2474892396,0.483161512,0.4342395298,139,0.0238614678,204891,1,0,1,1,0,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.06546681555,-0.03771106312,0,0.01852938512,1,30852,32146,33412,56459.16047,46611.7,33412,-0.1744174063,-0.2831842601,0,0,1,0,0,LI - Not Losing Low-Income Households,225.289505,105.6932983,0,0.4674608409,0.7452115417,1,1,0.7168157351,579.55688,MHI - Advanced Gentrification
36005007100,MHI - Advanced Gentrification,285,379,1011,,104700,223400,0.02696078431,0.06030150754,0.2442223579,1,0.9923508414,0.9834905863,0.1517231746,0.1036016071,0.3564892411,1,0.5652173913,0.6183932424,1961,2544,0.0161163522,0.3146718147,0.1391391391,0.3953488372,1731,0.009626809757,264262,0,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,0,1,1,1,1,1,0.09465664222,0.03435513468,0,0.03334072322,1,8565,36316,37744,15673.95024,52658.2,37744,2.359599829,-0.2832265496,1,0,1,1,0,LI - Ongoing Gentrification,19.09136963,132.8604279,0,0.3836065531,0.4641755223,1,1,0.716773456,337.23883,MHI - Advanced Gentrification
36005007200,LI - Not Losing Low-Income Households,484,680,1142,163700,202800,333300,0.06979778213,0.1037555697,0.2227679789,0.8201252429,0.9262763651,0.9387021661,0.08039780549,0.1201407302,0.4232157171,0.8029867892,0.8010233087,0.7605633736,5073,5563,0.2376415603,0.2218085106,0.6301136364,0.4131455399,205,0.02611124149,213050,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.09912108515,-0.004634484552,0,0.03395778757,1,26406,31126,35032,48322.97971,45132.7,35032,-0.06601992995,-0.2238000333,0,0,1,0,0,LI - Not Losing Low-Income Households,184.421814,53.72851563,0,0.4322507381,0.3492826521,0,1,0.7761999614,721.15961,MHI - Advanced Gentrification
36005007300,LI - Not Losing Low-Income Households,402,494,964,,,,0.02300884956,0.03610108303,0.04675652832,0.9934964385,0.9981527094,0.9844290614,0.137388465,0.1516964576,0.6372771859,0.9844509232,1,0.98562783,3248,4046,0,0.09964412811,0.4961130742,0.4054462935,264,0.02886680318,140161,1,1,1,1,0,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.041370676,0.005269592972,0,0.01309223347,1,10014,21545,19925,18325.62037,31240.25,19925,0.7047308087,-0.3622010052,1,0,1,0,0,LI - At Risk of Gentrification,-192.5761719,283.394104,0,0.5315389633,0.7876793742,1,1,0.6377989933,842.48047,MHI - Advanced Gentrification
36005007400,MHI - Advanced Exclusion,491,658,1275,211600,211000,362600,0.1757709251,0.1539888683,0.2085020244,0.9523809524,0.973643886,0.9689273238,0.08209213324,0.06752387047,0.3588065803,0.7229090909,0.6822134387,0.6211135387,3263,3701,0.001891380708,0.362982929,0.06712802768,0.2892263196,167,0.01977431316,187162,0,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,0,1,1,0,1,1,0,1,1,0.20850202,0.05451315173,0,-0.02178205684,1,31930,40654,39375,58431.89891,58948.3,39375,0.008837657049,-0.3320418,0,0,1,0,0,LI - Not Losing Low-Income Households,-44.5418396,169.9985352,0,0.7138751745,0.6355703473,0,1,0.6679581939,496.22949,MHI - Advanced Gentrification
36005007500,LI - Not Losing Low-Income Households,370,450,793,55000,110400,308000,0.05128205128,0.05628517824,0.1492358446,0.9927104042,0.9901877133,0.9857686758,0.143215076,0.1639590294,0.5132163763,0.9486404834,0.7776357827,0.875731647,4688,6043,0,0.2235915493,0.3661499791,0.4295362449,649,0.02654886696,227618,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.07361258325,0.01732740501,0,0.005003126954,1,15123,20813,26401,27675.08972,30178.85,26401,0.09046981484,-0.1251820326,1,0,1,1,0,LI - Ongoing Gentrification,254.7224731,342.0050049,0,0.7024955153,0.698078692,0,1,0.8748179603,1139.8535,MHI - Advanced Gentrification
36005007600,MHI - Advanced Exclusion,492.4961929,683.8929403,1226,240538.5922,217828.2209,518800,0.203161359,0.12487241,0.07776813954,1.937187552,0.96185231,0.95950526,0.54970378,0.39226601,0.3820237815,1.530386865,0.79814243,0.7994987369,4902,5013,0,0,0.62235296,0,5580.200602,0.02307830418,217217,0,1,0,1,1,1,1,1,1,0,1,0,0,FALSE,0,0,1,1,0,1,1,0,1,1,0.07776814,-0.04710427,0,-0.078288949,0,#N/A,#N/A,#N/A,43858.41445,48317.87684,34778,0.1016786024,-0.2802250087,1,0,1,0,0,LI - Ongoing Displacement of Low-Income Households,-143.7715454,-23.79962158,1,0.6660273671,1.218949646,1,1,0.7197750041,609.70996,MHI - Advanced Gentrification
36005007700,LI - Ongoing Displacement of Low- Income Households,333,592,1221,17500,101000,353300,0.05977382876,0.01778907243,0.1292229742,0.9418509419,0.9877181642,0.9764705896,0.1113198746,0.1637212301,0.4584094882,0.9099378882,0.6950959488,0.7551669478,1547,2040,0,0.3109756098,0.4090909091,0.4546899841,776,0.01808077854,112827,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.07497061039,0.05718153796,0,-0.04198475633,0,8567,21958,30912,15677.60947,31839.1,30912,1.030864477,-0.02911828458,1,1,1,0,0,LI - Not Losing Low-Income Households,28.35171509,46.811203,0,0.5685814619,0.6085633039,1,1,0.9708817146,288.33957,MHI - Advanced Gentrification
36005007800,LI - At Risk of Gentrification,521,716,1308,175300,208600,411900,0.1234249714,0.08739495798,0.1427143216,0.8010156103,0.9144385027,0.9655700326,0.1030227493,0.09674687229,0.4114949107,0.7543103448,0.7508417508,0.8134067059,6171,6535,0.08936495792,0.3194780087,0.4813296903,0.4402201101,306,0.02095363907,311879,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.08699568422,-0.0003992737625,0,-0.03603001338,0,29343,34353,40083,53697.68986,49811.85,40083,-0.07236512005,-0.1953119636,0,0,1,0,0,LI - Not Losing Low-Income Households,82.51715088,184.7363281,0,0.3470391631,0.5092025995,1,1,0.8046880411,822.57831,MHI - Advanced Gentrification
36005007900,LI - Not Losing Low-Income Households,301,385,703,87500,178400,,0.04426177679,0.03384861407,0.06687647849,0.9988290398,0.9784783268,0.9986553192,0.1153056649,0.1732214086,0.5479143262,0.9781637717,0.9913793103,0.9777584076,6598,6693,0,0.2148760331,0.5269214961,0.3929350196,521,0.0338149851,197930,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.066876478,0.03302786393,0,-0.01041316272,1,8830,14767,25651,16158.89982,21412.15,25651,0.325099498,0.197964713,1,1,1,1,0,LI - Ongoing Gentrification,54.63171387,-171.626709,0,0.6303685904,0.602221787,0,1,1.197964707,1256.3676,MHI - Advanced Gentrification
36005008300,LI - At Risk of Gentrification,315,504,889,47500,183100,405600,0.03060413355,0.03186780761,0.1277653426,0.9873125721,0.9927466151,0.9966603518,0.1202165371,0.1230598402,0.5496669412,0.9867788462,0.9059529765,0.9037736058,6204,6887,0.03804268912,0.1746674378,0.6942675159,0.475,998,0.03219247237,213932,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06741252711,0.0355447195,0,0.001263674068,1,8736,25886,22704,15986.8801,37534.7,22704,1.347844005,-0.3951197267,1,0,1,1,0,LI - Ongoing Gentrification,-278.6895142,283.8638306,0,0.5070269108,0.585696578,1,1,0.6048802841,1165.2939,MHI - Advanced Gentrification
36005008400,MHI - Displacement of LI hh - Ongoing Exclusion,732,893,1471,162500,207800,442500,0.08707360862,0.1042345277,0.2243392766,0.9815436242,0.9801568989,0.9845727682,0.05400791579,0.07327293913,0.1943619996,0.316091954,0.3929765886,0.3602225184,2167,2528,0.0625,0.3074534161,0.08718626156,0.4464534075,29,0.0161235801,156789,0,0,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,0,0,1,0.22433928,0.1201047523,1,0.01716091907,1,42891,39911,66958,78490.5296,57870.95,66958,-0.2627015114,0.157022655,0,1,0,0,1,MHI - Advanced Gentrification,75.95098877,-17.69046021,0,0.4804434478,0.2775578797,0,1,1.157022651,139.74628,MHI - Advanced Gentrification
36005008500,LI - Ongoing Displacement of Low- Income Households,341,401,1003,112500,219600,251100,0.05183164458,0.0604683677,0.127716735,0.9807389937,0.9852059925,0.9920387268,0.1317312188,0.1310197884,0.5090043545,0.9265785609,0.8960429242,0.9181532264,5340,6406,0.009678426475,0.1373773417,0.720872583,0.44386149,482,0.03526406764,181658,1,1,1,1,0,1,1,1,1,0,1,0,1,FALSE,0,1,1,1,1,1,1,1,1,1,0.0700598872,0.009591519499,0,0.008636723121,1,12393,18403,28403,22679.18939,26684.35102,28403,0.1766007394,0.06440662593,1,1,1,1,0,LI - Ongoing Gentrification,25.06207275,125.4075317,0,0.6685470343,0.6497641802,0,1,1.064406625,970.16229,MHI - Advanced Gentrification
36005008600,LI - Not Losing Low-Income Households,219,300,408,193800,195200,391000,0.0551694179,0.03131796433,0.09798387438,0.9745610086,0.9833371376,0.9945440292,0.08872182336,0.1361422377,0.6168677807,0.9286229272,0.9111111111,0.8819875717,4381,3849,0.0337750065,0.2534161491,0.2034129693,0.3623188406,9,0.0205107163,187658,1,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.06604432232,0.03472635799,0,-0.02385145357,1,11526,14409,21747,21092.57992,20893.05,21747,-0.009459720924,0.04087244347,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,93.32983398,-4.989746094,0,0.6733272076,0.4784532189,0,0,1.040872443,893.84143,MHI - Advanced Gentrification
36005008700,LI - At Risk of Gentrification,356,515,1027,134700,136400,335700,0.02043369475,0.04530138525,0.07321253419,0.9903072799,0.9932731117,0.9813084006,0.1530013431,0.1572988105,0.492069453,0.9397677794,0.9060773481,0.9820512533,5203,6420,0,0.2207578254,0.4552093476,0.4753846154,1014,0.03005983874,213574,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04189811462,-0.003403270631,0,0.0248676905,1,14539,19615,29152,26604.13186,28440.71262,29152,0.06903366745,0.02500947751,1,1,1,1,0,LI - Ongoing Gentrification,-39.69921875,190.1364136,0,0.2437793612,0.6209434058,1,1,1.025009478,959.53546,MHI - Advanced Gentrification
36005008900,LI - Ongoing Displacement of Low- Income Households,329,429,929,137500,160600,56600,0.01971830986,0.06951871658,0.1005434766,0.9938428106,0.9920318725,0.9843515158,0.09979439803,0.1291458779,0.5005010366,0.9619565217,0.8729703916,0.9422413707,3012,3323,0.006018657839,0.1456456456,0.606918239,0.3681034483,1119,0.03012938499,110291,1,1,1,1,0,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.10054348,0.03102476342,0,0.04980040672,1,9967,13007,26711,18239.61057,18860.15,26711,0.0340215303,0.4162665606,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,141.8642273,-69.08837891,0,0.254756391,0.760430336,1,1,1.416266573,580.58118,MHI - Advanced Gentrification
36005009000,LI - Not Losing Low-Income Households,210.0610638,272.5252101,438,156537.0792,189050.7706,409400,0.06001572,0.082303092,0.1341579407,1.13588725,0.9650358,0.9727723002,0.78766853,0.59016991,0.500208199,1.094666531,0.83475608,0.7421808839,3538.757202,3636,0,0,0.20426579,0,10080.12532,0.003548435263,1024677,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.13415794,0.051854848,0,0.022287372,1,#N/A,#N/A,#N/A,25275.98951,22932.66618,28631,-0.09270945936,0.2484810799,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,-269.3544922,-78.60003662,1,0.2597254813,0.8154575825,1,1,1.248481087,591.74628,MHI - Advanced Gentrification
36005009200,MHI - Advanced Exclusion,506,701,1276,166700,202700,465400,0.1019858633,0.1051265412,0.1820566654,0.6698135473,0.8917618761,0.9827615023,0.06104198347,0.1009388883,0.3662272096,0.7728075338,0.7740331492,0.7756232619,4989,5975,0.14041841,0.2939049587,0.5792811839,0.3867036011,908,0.01924470569,310475,0,0,1,1,0,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,0,1,1,0,1,1,0.06877519382,-0.03635134739,0,0.003140677861,1,27077,36589,38708,49550.90956,53054.05,38708,0.07069779932,-0.2704044282,1,0,1,0,0,LI - Not Losing Low-Income Households,-14.94921875,146.8098755,0,0.7305516601,0.4934639037,0,1,0.7295955728,661.0401,MHI - Advanced Gentrification
36005009300,LI - Not Losing Low-Income Households,350.6517628,531.3508065,1157,72787.03576,161120.6897,372000,0.046852816,0.041435443,0.095352754,2.968821287,0.98332429,0.9901530147,0.6271919,0.56035721,0.4611676931,1.638712943,0.89530689,0.9195195436,5517,6601,0,0,0.71672529,0,13649.01926,0.002860514286,2307627,1,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.095352754,0.053917311,0,-0.005417373,1,#N/A,#N/A,#N/A,25263.79789,26760.28568,30811,0.05923447385,0.1513703763,1,1,1,1,0,LI - Ongoing Gentrification,132.8983765,-163.4694214,0,0.4191285372,0.5279387236,1,1,1.151370369,767.84424,MHI - Advanced Gentrification
36005009600,LI - Not Losing Low-Income Households,625.259261,835.0224719,1526,194061.2909,199907.4236,400600,0.277013302,0.15849057,0.2033029646,1.247476757,0.87212646,0.9326145649,0.50957847,0.24744561,0.4032523334,1.076561093,0.60854703,0.6693440676,2088,2597,0,0,0.51970446,0,21273.50191,0.003691778436,703455,1,0,0,1,1,1,1,0,1,0,1,0,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.20330296,0.04481239,0,-0.118522732,0,#N/A,#N/A,#N/A,67422.19756,56793.99906,47250,-0.1576364934,-0.1680459082,0,0,1,0,0,LI - Not Losing Low-Income Households,-114.619751,156.4738159,0,0.5135867,0.4421683848,0,1,0.8319540934,301.22949,MHI - Advanced Gentrification
36005009800,MHI - Advanced Exclusion,469,674,1386,169800,198300,413100,0.1142241379,0.09031018391,0.2739960253,0.9051010587,0.939508848,0.9738032222,0.07495932121,0.1018578545,0.2490028441,0.5996523754,0.5965372508,0.5749287605,5538,5306,0.03392385978,0.4236760125,0.3839779006,0.3287749288,497,0.01025413083,517450,0,1,1,1,0,1,1,1,1,0,1,1,0,FALSE,0,0,1,1,0,1,1,0,1,1,0.27399603,0.1836858461,1,-0.02391395402,1,33209,38642,54007,60772.46948,56030.9,54007,-0.0780216679,-0.03612114117,0,1,1,0,0,LI - Ongoing Displacement of Low-Income Households,196.7459717,-119.6448364,0,0.3725755811,0.5064527392,1,0,0.9638788597,437,MHI - Advanced Gentrification
